"","glpk","ecos","scs","lpsolve"
"27089",0,4.83225572317559e-14,1.37436166674473e-10,0
"27119",0,4.83488927936902e-14,-1.11886220555465e-11,0
"29101",0,4.85565536756176e-14,-2.04509112856604e-10,0
"28055",0,4.83137674210178e-14,1.29864480403848e-10,0
"30019",0,4.83139612880285e-14,1.30047776661472e-10,0
"30021",0,4.83183000242734e-14,1.33822826007489e-10,0
"30075",0,4.83140504184058e-14,1.30119094840771e-10,0
"30079",0,4.83136582715046e-14,1.29772305664752e-10,0
"37101",0,4.86536141144254e-14,-2.19331687766424e-10,0
"37133",0,4.85831272313624e-14,-2.09490905738236e-10,0
"31073",0,4.83169140181654e-14,1.32626934985184e-10,0
"31143",0,4.8325215922701e-14,1.39634811269504e-10,0
"31171",0,4.83143493184158e-14,1.30386571469698e-10,0
"35061",0,4.83472774597325e-14,-3.16463783227653e-12,0
"36027",0,4.85758898096085e-14,-2.08222781819149e-10,0
"36069",0,4.84083847327524e-14,-1.38408004363906e-10,0
"39063",0,4.83837141295109e-14,-1.07172646875013e-10,0
"39071",0,4.83555534114709e-14,-3.90385981710244e-11,0
"39097",0,4.83551917689981e-14,-3.77016527895853e-11,0
"46051",0,4.83181971390024e-14,1.33735784025244e-10,0
"46083",0,4.83705904612492e-14,-8.21212428984679e-11,0
"46105",0,4.83145970905526e-14,1.30604284745214e-10,0
"46119",0,4.83138875367373e-14,1.29973421462542e-10,0
"48067",0,4.83210790868573e-14,1.36193038852443e-10,0
"48131",0,4.83148244311458e-14,1.30802658715618e-10,0
"51147",0,4.85619454984685e-14,-2.05594640249544e-10,0
"51169",0,4.87770997330789e-14,-2.29926159974253e-10,0
"51700",0,5.49377422491261e-14,-3.28482623739821e-10,0
"51720",0,4.8364113185475e-14,-6.6060114240184e-11,0
"53015",0,4.83558903319943e-14,-4.02582818679566e-11,0
"54011",0,4.85097162260804e-14,-1.92962370295328e-10,0
"54091",0,4.83332081813358e-14,1.05614682551029e-10,0
"56027",0,4.83141068408635e-14,1.30168646290895e-10,0
"1025",0,4.83841324121577e-14,-1.07846574217753e-10,0
"18035",0,4.84378713595317e-14,-1.61836059556414e-10,0
"20135",0,4.83166598114898e-14,1.32406246520571e-10,0
"21075",0,4.83321685214123e-14,1.18365058503445e-10,0
"21145",0,4.87055639707528e-14,-2.2452956593188e-10,0
"22073",0,4.85008286300784e-14,-1.9022091440945e-10,0
"23007",0,4.83350867515818e-14,8.49826364200046e-11,0
"26047",0,4.83737747132239e-14,-8.89962054753515e-11,0
"26161",0,5.25481278841283e-14,-3.15621126178013e-10,0
"29089",0,4.83485397171892e-14,-9.48080811819425e-12,0
"28143",0,4.83200112456734e-14,1.35288054962081e-10,0
"28147",0,4.83207292177351e-14,1.3589822044927e-10,0
"38061",0,4.83251360032331e-14,1.39568934435001e-10,0
"38089",0,4.83541543671741e-14,-3.37836601923204e-11,0
"31021",0,4.8329657678732e-14,1.4323899623376e-10,0
"31153",0,4.9692026747437e-14,-2.74635733475514e-10,0
"31181",0,4.83205783896051e-14,1.35774387715062e-10,0
"34011",0,4.87567270442726e-14,-2.28554529640654e-10,0
"36075",0,4.84050231719161e-14,-1.34969957107684e-10,0
"39003",0,4.84209498491797e-14,-1.49680725885592e-10,0
"41017",0,4.83569382995599e-14,-4.39750304452515e-11,0
"41071",0,4.83341830983263e-14,9.45510861461151e-11,0
"42045",0,5.19498880946511e-14,-3.11621047042793e-10,0
"72065",0,4.83229530895815e-14,1.37764314320154e-10,0
"46043",0,4.83151338187492e-14,1.31082698760831e-10,0
"47051",0,4.83904244188831e-14,-1.17265662913966e-10,0
"47101",0,4.83300975466439e-14,1.43591009166223e-10,0
"47113",0,4.84609408134265e-14,-1.74584497823976e-10,0
"47129",0,4.83558233823133e-14,-4.00210612776062e-11,0
"48205",0,4.83140363748433e-14,1.30109439736776e-10,0
"48351",0,4.83162817203291e-14,1.32079065908513e-10,0
"51073",0,4.8716755967424e-14,-2.25490912407202e-10,0
"54007",0,4.83310325647316e-14,1.33590417494058e-10,0
"1107",0,4.83870593486728e-14,-1.12387982821963e-10,0
"5119",0,5.65302470406119e-14,-3.35866624805404e-10,0
"6061",0,4.84222435895904e-14,-1.50722753638011e-10,0
"8009",0,4.83148154785423e-14,1.30794531552342e-10,0
"13027",0,4.83744812552063e-14,-9.04436027743608e-11,0
"13119",0,4.8497001556385e-14,-1.88973779021256e-10,0
"13151",0,5.68073126013786e-14,-3.36919357219027e-10,0
"13155",0,4.83516774286193e-14,-2.37549066115487e-11,0
"19175",0,4.83234093911791e-14,1.38142134058104e-10,0
"16047",0,4.83166176189124e-14,1.32373829480452e-10,0
"16063",0,4.8314302341898e-14,1.30345311105968e-10,0
"16079",0,4.83159124730366e-14,1.31760701747002e-10,0
"17029",0,4.83694894534067e-14,-7.96044479459917e-11,0
"2060",0,4.83131054647551e-14,1.29284462505609e-10,0
"1065",0,4.8361964729665e-14,-5.9987120781551e-11,0
"5043",0,4.83751114900019e-14,-9.17098695738236e-11,0
"5053",0,4.83741478891215e-14,-8.97657136423422e-11,0
"5077",0,4.8346581650699e-14,4.72865446795585e-13,0
"8105",0,4.83177412319396e-14,1.33341388310022e-10,0
"12005",0,4.83970618668291e-14,-1.2593524287369e-10,0
"12086",0,5.06936430565313e-14,-2.98270943219557e-10,0
"13261",0,4.8485039695061e-14,-1.84768356332009e-10,0
"19119",0,4.83208481894312e-14,1.35999877348161e-10,0
"19129",0,4.8324451955266e-14,1.39005228019585e-10,0
"19155",0,4.83983136546096e-14,-1.2744461075808e-10,0
"16041",0,4.83166665166367e-14,1.32408521054839e-10,0
"17065",0,4.83209764264391e-14,1.36103517682598e-10,0
"17135",0,4.83395058083957e-14,4.57358123771302e-11,0
"18127",0,4.84997893512327e-14,-1.89887017140306e-10,0
"21105",0,4.83275167434724e-14,1.41509972749719e-10,0
"21143",0,4.83468990457747e-14,-1.20268240620427e-12,0
"21237",0,4.83405797519682e-14,3.77015726207906e-11,0
"26005",0,4.88855080707274e-14,-2.35666500368778e-10,0
"26107",0,4.84318534706899e-14,-1.57844882240347e-10,0
"27155",0,4.83168328545641e-14,1.32563516014972e-10,0
"27165",0,4.83295801248707e-14,1.43182358603142e-10,0
"29091",0,4.84974474666844e-14,-1.89120553971365e-10,0
"28031",0,4.83240319503706e-14,1.38658275911996e-10,0
"28091",0,4.83268602221114e-14,1.40981251654274e-10,0
"28099",0,4.83336766991157e-14,1.00199806588676e-10,0
"28105",0,4.83535525237392e-14,-3.14414964801747e-11,0
"30081",0,4.83342978762741e-14,9.33068276449612e-11,0
"30085",0,4.83195584812416e-14,1.34896735351432e-10,0
"37177",0,4.83162447396497e-14,1.32048287476199e-10,0
"38063",0,4.83167755860986e-14,1.32508313631627e-10,0
"38093",0,4.83430354920158e-14,2.10561366731573e-11,0
"32019",0,4.83417415957289e-14,2.95474398140802e-11,0
"32021",0,4.83151157969972e-14,1.3106487841746e-10,0
"32031",0,4.87047446651236e-14,-2.24457952881433e-10,0
"39053",0,4.83380929241501e-14,5.71036765021125e-11,0
"39149",0,4.83593495129044e-14,-5.2002640901409e-11,0
"39175",0,4.83306829305452e-14,1.38553409116688e-10,0
"40039",0,4.83542428608484e-14,-3.41185468620975e-11,0
"42121",0,4.8444489100817e-14,-1.65874347332955e-10,0
"44007",0,6.17115471011672e-14,-3.49467560847269e-10,0
"45023",0,4.84289619663686e-14,-1.5580532987665e-10,0
"46019",0,4.83186854876465e-14,1.34155034098256e-10,0
"46027",0,4.83247686634386e-14,1.39265142100437e-10,0
"46035",0,4.83280475641647e-14,1.41945134013398e-10,0
"46059",0,4.83151676690381e-14,1.31104187622734e-10,0
"46061",0,4.83155786080308e-14,1.31461658996658e-10,0
"46099",0,4.85497687621336e-14,-2.03082532821964e-10,0
"47125",0,4.90528726784519e-14,-2.41288896371382e-10,0
"48071",0,4.83226309076555e-14,1.37494126353881e-10,0
"48073",0,4.8325798231845e-14,1.40114146356066e-10,0
"48155",0,4.83132391081379e-14,1.2940113985536e-10,0
"48473",0,4.83246022974492e-14,1.39129991804987e-10,0
"48491",0,4.84745502708176e-14,-1.80649564654559e-10,0
"51013",0,6.43071762314261e-14,-3.53514120844411e-10,0
"51185",0,4.92915520859559e-14,-2.54548729126563e-10,0
"51197",0,4.88161139894744e-14,-2.3226413729001e-10,0
"50003",0,4.86702340649742e-14,-2.21143664922807e-10,0
"53031",0,4.83241508340562e-14,1.38754791757971e-10,0
"54077",0,4.83540713145269e-14,-3.34604833637089e-11,0
"54103",0,4.83321373076491e-14,1.18768806890136e-10,0
"1013",0,4.8373956538273e-14,-8.93738560698631e-11,0
"1073",0,1.04281192745356e-13,-3.78461167517699e-10,0
"1103",0,4.97980910943291e-14,-2.78376223340747e-10,0
"5007",0,5.16912183966159e-14,-3.09544416232813e-10,0
"5071",0,4.8406987012961e-14,-1.37003177143481e-10,0
"6033",0,4.83264082738283e-14,1.40614665443683e-10,0
"6087",0,4.83780206197298e-14,-9.73120891245799e-11,0
"8007",0,4.83187401427271e-14,1.34200609607274e-10,0
"8095",0,4.83152410407234e-14,1.3116891474727e-10,0
"13095",0,4.90785926875232e-14,-2.41932861023505e-10,0
"13281",0,4.84080138020645e-14,-1.38041240263387e-10,0
"13311",0,4.86254269659114e-14,-2.15871559206253e-10,0
"19089",0,4.83208852710933e-14,1.3602709794834e-10,0
"19195",0,4.83189857505102e-14,1.34413585748794e-10,0
"16073",0,4.8315696978422e-14,1.31567249627126e-10,0
"17035",0,4.83237967456331e-14,1.38466790715202e-10,0
"17121",0,4.8351126340603e-14,-2.13835297137847e-11,0
"18033",0,4.83495697964989e-14,-1.4386575956387e-11,0
"18061",0,4.83635646778828e-14,-6.45466488274629e-11,0
"18123",0,4.8334953047332e-14,8.63694173962668e-11,0
"18177",0,4.83790528949926e-14,-9.91979612545323e-11,0
"21097",0,4.84067247098776e-14,-1.36737281091126e-10,0
"21213",0,4.8442359573265e-14,-1.64613781289802e-10,0
"22053",0,4.83360875736987e-14,7.50787235571977e-11,0
"24023",0,4.83339013973308e-14,9.76777589385009e-11,0
"26039",0,4.83395949583598e-14,4.50441442636322e-11,0
"26111",0,4.85885899344787e-14,-2.10412404825872e-10,0
"27007",0,4.83725003615433e-14,-8.63150317061595e-11,0
"29217",0,4.83784581768345e-14,-9.81162291647751e-11,0
"28003",0,4.83499565290443e-14,-1.61583982282432e-11,0
"30087",0,4.83183133144895e-14,1.33834591014499e-10,0
"37025",0,4.88152459822912e-14,-2.3221337476049e-10,0
"37051",0,4.9036622952217e-14,-2.40859145205102e-10,0
"37055",0,4.83441594509179e-14,1.41381027745477e-11,0
"37091",0,4.83349728391185e-14,8.61613435441074e-11,0
"31129",0,4.83223518902572e-14,1.37260619972655e-10,0
"36035",0,4.83459015128104e-14,4.15363876552885e-12,0
"36039",0,4.83419272704684e-14,2.82970235366986e-11,0
"36043",0,4.83522638719537e-14,-2.62174403682806e-11,0
"36077",0,4.8352305401601e-14,-2.63909191833836e-11,0
"39133",0,4.84553736246126e-14,-1.71827154815475e-10,0
"42033",0,4.85227813408511e-14,-1.96627299214954e-10,0
"42067",0,4.83582512161741e-14,-4.84309374664056e-11,0
"42093",0,4.83430774539149e-14,2.07914348328952e-11,0
"72067",0,4.83168595492673e-14,1.32577211443873e-10,0
"45039",0,4.83851092717378e-14,-1.09398098288422e-10,0
"45045",0,7.02119166838923e-14,-3.60729410300986e-10,0
"48011",0,4.83133687047776e-14,1.2951494551191e-10,0
"48021",0,4.83308820170712e-14,1.35715139668836e-10,0
"48087",0,4.83136000863619e-14,1.29718633953533e-10,0
"48355",0,4.83878046511219e-14,-1.13496333520313e-10,0
"51133",0,4.84032009145682e-14,-1.33017494831953e-10,0
"53073",0,4.8414820850008e-14,-1.44468320926594e-10,0
"55011",0,4.83259916879399e-14,1.40277106062598e-10,0
"55061",0,4.83379347964762e-14,5.843465594138e-11,0
"2020",0,4.83544165202138e-14,-3.47899109832346e-11,0
"2070",0,4.83135746244263e-14,1.29692449403732e-10,0
"8033",0,4.83137867632963e-14,1.29887199909911e-10,0
"8073",0,4.83157983799505e-14,1.31656403992644e-10,0
"13045",0,5.07787791597221e-14,-2.99519717618124e-10,0
"13047",0,4.97118043839622e-14,-2.75368626935619e-10,0
"19001",0,4.83188135839412e-14,1.3426644080211e-10,0
"19159",0,4.83170989373186e-14,1.32787837778608e-10,0
"19177",0,4.83203788841348e-14,1.35604212407776e-10,0
"17031",0.1,0.0999999999991812,0.100000000468578,0.1
"17043",0,5.18922711899705e-14,-3.11179762289913e-10,0
"18079",0,4.83407927474633e-14,3.61702991775965e-11,0
"20077",0,4.83210870088132e-14,1.36196322650076e-10,0
"20165",0,4.83172157893891e-14,1.32890049059235e-10,0
"22069",0,4.8344198006721e-14,1.39044892332881e-11,0
"26011",0,4.8344183217892e-14,1.39968928396522e-11,0
"26093",0,4.949659424255e-14,-2.66286082613025e-10,0
"26113",0,4.8343629337208e-14,1.73533349655683e-11,0
"29221",0,4.84329531425331e-14,-1.58599468304775e-10,0
"38023",0,4.83153824808997e-14,1.31292792605665e-10,0
"38059",0,4.83566589062411e-14,-4.29962035392819e-11,0
"31035",0,4.8327196382312e-14,1.41257304262987e-10,0
"31109",0,5.17758547608715e-14,-3.10251347268079e-10,0
"31123",0,4.83206938476072e-14,1.35872788822509e-10,0
"31183",0,4.8314655441509e-14,1.30662520786215e-10,0
"34025",0,5.30442832107995e-14,-3.18307665133969e-10,0
"36007",0,4.84851629268991e-14,-1.84813584193106e-10,0
"36063",0,4.85565825626194e-14,-2.04514724412432e-10,0
"39029",0,4.83914494591479e-14,-1.1868024797902e-10,0
"39045",0,4.84904827503116e-14,-1.86740096453859e-10,0
"41043",0,4.83396553558563e-14,4.45839275175895e-11,0
"42113",0,4.83222296266917e-14,1.37160961003249e-10,0
"72079",0,4.83184655001467e-14,1.33968675140186e-10,0
"47097",0,4.83406164956122e-14,3.74399099730602e-11,0
"48375",0,4.83368624408908e-14,6.78551830315469e-11,0
"51029",0,4.84864933612461e-14,-1.8530462435836e-10,0
"50005",0,4.85616993687226e-14,-2.05547199833325e-10,0
"53019",0,4.83158933784822e-14,1.31739874915779e-10,0
"54039",0,4.87651139970315e-14,-2.29132864172632e-10,0
"54043",0,4.83443891569125e-14,1.27739661047869e-11,0
"54053",0,4.83552000411514e-14,-3.77352380927606e-11,0
"54059",0,4.83495102133567e-14,-1.41031638102966e-11,0
"1015",0,4.95274715893721e-14,-2.67756758840402e-10,0
"1023",0,4.83484371300746e-14,-8.98291407778899e-12,0
"4009",0,4.83236214864732e-14,1.38324162000269e-10,0
"6115",0,4.8330229215989e-14,1.43697620352086e-10,0
"8055",0,4.83161056694265e-14,1.31922802570258e-10,0
"8107",0,4.8324002521749e-14,1.38639178629622e-10,0
"8113",0,4.83161548845556e-14,1.31968389087213e-10,0
"12033",0,4.84918052494981e-14,-1.87203514015274e-10,0
"13301",0,4.83384832647918e-14,5.38538862423188e-11,0
"16029",0,4.83149014748586e-14,1.30871708604961e-10,0
"16077",0,4.83149493216952e-14,1.30910136982747e-10,0
"16081",0,4.83162706760248e-14,1.32066824739405e-10,0
"17139",0,4.83268240450977e-14,1.40949289389467e-10,0
"18141",0,4.86741215073676e-14,-2.21546230100369e-10,0
"20029",0,4.83272779080526e-14,1.41322621541659e-10,0
"20073",0,4.83234486987202e-14,1.38174757899121e-10,0
"26099",0,7.52949393603876e-14,-3.65529776921841e-10,0
"26147",0,4.90490193827313e-14,-2.41188619567896e-10,0
"27015",0,4.83524744406488e-14,-2.70860502321207e-11,0
"27137",0,4.87562458574271e-14,-2.28519987968989e-10,0
"27171",0,4.86324949410673e-14,-2.16789054883683e-10,0
"29207",0,4.84744993171285e-14,-1.80630239839867e-10,0
"28045",0,4.83390789030293e-14,4.90664700296862e-11,0
"37115",0,4.83531717424916e-14,-2.9918870902507e-11,0
"37187",0,4.8322830357095e-14,1.37663662828609e-10,0
"38045",0,4.8318691710523e-14,1.34164788686942e-10,0
"33013",0,4.8606092696179e-14,-2.13156670736543e-10,0
"35028",0,4.83213983652816e-14,1.36461548438089e-10,0
"35051",0,4.83171980412245e-14,1.32875359342921e-10,0
"32013",0,4.83213072505916e-14,1.36384949392915e-10,0
"39093",0,4.86874370176651e-14,-2.22866222050785e-10,0
"40031",0,4.8548452526408e-14,-2.02794796201214e-10,0
"40127",0,4.83303244607013e-14,1.43776363234012e-10,0
"42129",0,5.1016095794297e-14,-3.02654442661842e-10,0
"72015",0,4.8317163630914e-14,1.32847525466843e-10,0
"72055",0,4.83167865711501e-14,1.32515170580671e-10,0
"46097",0,4.83146535485757e-14,1.306534264678e-10,0
"48095",0,4.83134941000967e-14,1.29623874084737e-10,0
"48191",0,4.83135901546986e-14,1.29712529520905e-10,0
"48219",0,4.83170889860691e-14,1.32777868172115e-10,0
"48223",0,4.83223131169817e-14,1.37226151017583e-10,0
"48239",0,4.8315781105863e-14,1.3163989020844e-10,0
"48313",0,4.831607705531e-14,1.31902360977057e-10,0
"48335",0,4.8314530886929e-14,1.30541425759066e-10,0
"48345",0,4.83132374968515e-14,1.29397074638388e-10,0
"48453",0,4.87729479154089e-14,-2.29656004602007e-10,0
"48495",0,4.83142886588237e-14,1.30332877677129e-10,0
"48503",0,4.83167317925424e-14,1.32469492519503e-10,0
"50021",0,4.90566636724978e-14,-2.41387471286473e-10,0
"50027",0,4.896596765418e-14,-2.38731631114584e-10,0
"53011",0,4.85855472689993e-14,-2.09905180544461e-10,0
"55081",0,4.83706039536908e-14,-8.21509638920763e-11,0
"55083",0,4.83571795763566e-14,-4.48067106953609e-11,0
"55101",0,4.89249102591959e-14,-2.37266976662261e-10,0
"1037",0,4.83516030545344e-14,-2.34366833068149e-11,0
"5075",0,4.83838446461674e-14,-1.07383717086987e-10,0
"8075",0,4.83246421255095e-14,1.39167627977399e-10,0
"12037",0,4.83175495246691e-14,1.33175143310791e-10,0
"12133",0,4.83236614269843e-14,1.38347258656076e-10,0
"13125",0,4.83264230849106e-14,1.40627829168635e-10,0
"13189",0,4.84403994601665e-14,-1.63421484344391e-10,0
"13289",0,4.83517971016943e-14,-2.42600708247395e-11,0
"19033",0,4.8351554691937e-14,-2.32323747743973e-11,0
"19075",0,4.8324120161457e-14,1.38737859943651e-10,0
"17183",0,4.84055041647372e-14,-1.35475720041399e-10,0
"17199",0,4.83865754865992e-14,-1.11657123299766e-10,0
"18087",0,4.834572247219e-14,5.14154574845592e-12,0
"20067",0,4.83217850867791e-14,1.36790531321221e-10,0
"26071",0,4.83287774588117e-14,1.42533558819723e-10,0
"26075",0,4.92536705788668e-14,-2.51904782036257e-10,0
"27087",0,4.83190850865264e-14,1.34495454901303e-10,0
"29171",0,4.83282357765054e-14,1.42094926037465e-10,0
"29177",0,4.83934108047257e-14,-1.21309650018213e-10,0
"28097",0,4.83198827373051e-14,1.35179571134119e-10,0
"30065",0,4.83155496835231e-14,1.31439835021494e-10,0
"37017",0,4.83460880233878e-14,3.13666465447415e-12,0
"37083",0,4.83659761978288e-14,-7.10007524015701e-11,0
"37185",0,4.83330148015103e-14,1.07915347157564e-10,0
"38053",0,4.83302990509578e-14,1.43752006070084e-10,0
"38067",0,4.83218422266033e-14,1.36841842431687e-10,0
"42035",0,4.83897450778629e-14,-1.16308169562184e-10,0
"72151",0,4.83208772886785e-14,1.360204190123e-10,0
"47023",0,4.83333568162437e-14,1.03882121256729e-10,0
"47055",0,4.8358018859243e-14,-4.76541694638848e-11,0
"48225",0,4.83182188464795e-14,1.33755185394946e-10,0
"48315",0,4.83155711022683e-14,1.31463162238412e-10,0
"48443",0,4.83131286296808e-14,1.2930583907406e-10,0
"48489",0,4.83164495170965e-14,1.322262920352e-10,0
"51047",0,4.91919645713896e-14,-2.47180641315775e-10,0
"51093",0,4.87132034631747e-14,-2.25190746422378e-10,0
"13231",0,4.84347426772315e-14,-1.59803821816166e-10,0
"13247",0,4.96830784951904e-14,-2.74297448919001e-10,0
"13319",0,4.83566899243032e-14,-4.31080085807074e-11,0
"19121",0,4.83271829268801e-14,1.41242374056627e-10,0
"17025",0,4.83260438028372e-14,1.40313398789572e-10,0
"18021",0,4.83371928239301e-14,6.48796676930595e-11,0
"18075",0,4.83303000122691e-14,1.43756805312156e-10,0
"21049",0,4.852721322708e-14,-1.9778175925125e-10,0
"22119",0,4.83460308072806e-14,3.44865663746126e-12,0
"26165",0,4.83882615738706e-14,-1.1417100855316e-10,0
"27011",0,4.83190639846717e-14,1.34478507192812e-10,0
"27035",0,4.84149887427393e-14,-1.4462113334915e-10,0
"27057",0,4.83393755611912e-14,4.67334601977082e-11,0
"27081",0,4.83203840941586e-14,1.35603432472471e-10,0
"27115",0,4.83574882508445e-14,-4.58650916787903e-11,0
"27173",0,4.83259457317132e-14,1.40236205530445e-10,0
"29033",0,4.83410573657976e-14,3.42953133200322e-11,0
"29085",0,4.83434787675524e-14,1.82862494509587e-11,0
"29113",0,4.87231758950262e-14,-2.26018500818449e-10,0
"29141",0,4.83913729137228e-14,-1.18575338519905e-10,0
"28041",0,4.83209829363399e-14,1.3610844641267e-10,0
"28053",0,4.83180375285506e-14,1.33593763492029e-10,0
"28095",0,4.83438538610393e-14,1.59808748197544e-11,0
"31061",0,4.83192471981535e-14,1.34638338916116e-10,0
"31141",0,4.84094215877246e-14,-1.3942832213647e-10,0
"33009",0,4.84576607892615e-14,-1.72982465756239e-10,0
"35031",0,4.83431720891656e-14,2.01952408792197e-11,0
"35039",0,4.83302106471412e-14,1.43684806904913e-10,0
"35049",0,4.83915616833858e-14,-1.18833257519585e-10,0
"40041",0,4.84062255761883e-14,-1.3622115764615e-10,0
"41021",0,4.83133895751315e-14,1.29534099308189e-10,0
"41029",0,4.83604229879408e-14,-5.53663551570109e-11,0
"72025",0,4.83460435726498e-14,3.37148876783485e-12,0
"72037",0,4.83156143727997e-14,1.31497159707376e-10,0
"72071",0,4.83233350737892e-14,1.38078473942954e-10,0
"47019",0,4.83862399780272e-14,-1.11146074408857e-10,0
"47175",0,4.83235444049268e-14,1.38252788965534e-10,0
"48257",0,4.83473413543522e-14,-3.49612283329524e-12,0
"51163",0,4.86025057535546e-14,-2.12617950514971e-10,0
"51510",0,5.45676655779123e-14,-3.26339894643535e-10,0
"51595",0,4.83501992698783e-14,-1.72669960117529e-11,0
"53021",0,4.83534036603285e-14,-3.08439981856225e-11,0
"55105",0,4.87259314910671e-14,-2.26242094904276e-10,0
"54019",0,4.83754679286754e-14,-9.24234128063365e-11,0
"54081",0,4.84359114192348e-14,-1.60572610560672e-10,0
"5041",0,4.83519086776375e-14,-2.47350773049762e-11,0
"5149",0,4.83825547407339e-14,-1.05270685522428e-10,0
"6009",0,4.83229432366631e-14,1.3775748751118e-10,0
"8031",0,4.90748510995286e-14,-2.41842022960198e-10,0
"8059",0,4.88331617306552e-14,-2.33180340839492e-10,0
"12039",0,4.83326970340225e-14,1.11748770733604e-10,0
"12097",0,4.84636011024567e-14,-1.75843779577609e-10,0
"13013",0,4.95634140476986e-14,-2.69389450785397e-10,0
"13213",0,4.88581199489873e-14,-2.34422796499195e-10,0
"2170",0,4.83274115383924e-14,1.41433412393864e-10,0
"1011",0,4.83451551338953e-14,8.32457280114905e-12,0
"1071",0,4.87874548016613e-14,-2.30581776934837e-10,0
"1077",0,4.92284045441541e-14,-2.50037432665593e-10,0
"5131",0,4.90604935022366e-14,-2.41485542848897e-10,0
"6097",0,4.84451392186169e-14,-1.66254094495452e-10,0
"6109",0,4.83250446121553e-14,1.39499147093976e-10,0
"8005",0,4.89866544915662e-14,-2.39401818113011e-10,0
"13097",0,5.20449763913646e-14,-3.12325528309379e-10,0
"13103",0,4.8740317189279e-14,-2.27359823578218e-10,0
"13105",0,4.84436592503208e-14,-1.65387200767727e-10,0
"19069",0,4.83215406692252e-14,1.36579427828842e-10,0
"17019",0,4.86491766349309e-14,-2.18822317490317e-10,0
"17041",0,4.83325723107491e-14,1.13296691622016e-10,0
"17155",0,4.83177866541949e-14,1.33385499125216e-10,0
"17167",0,4.85763550574241e-14,-2.08305356937274e-10,0
"18115",0,4.83184973086718e-14,1.33998309490978e-10,0
"20027",0,4.83263680454226e-14,1.40585123194732e-10,0
"21011",0,4.8366041458487e-14,-7.11711607699531e-11,0
"21221",0,4.83820559266254e-14,-1.0443465813387e-10,0
"26087",0,4.8617594437223e-14,-2.14807172716658e-10,0
"29047",0,5.10401781022163e-14,-3.02947670319479e-10,0
"29135",0,4.83742073497466e-14,-8.98845728635509e-11,0
"28001",0,4.83291761543485e-14,1.42856353193287e-10,0
"30029",0,4.83667978907157e-14,-7.30934206350541e-11,0
"37105",0,4.83890806414977e-14,-1.15355815359005e-10,0
"39009",0,4.83704665147303e-14,-8.18423786965608e-11,0
"39013",0,4.83638451704275e-14,-6.53285879732012e-11,0
"39119",0,4.83893326863704e-14,-1.15723004848944e-10,0
"39139",0,4.84306538230573e-14,-1.57008701029772e-10,0
"39141",0,4.83909329490747e-14,-1.17971387807687e-10,0
"40003",0,4.83209750071111e-14,1.36104537050821e-10,0
"42081",0,4.86011282256364e-14,-2.12408583052642e-10,0
"72041",0,4.83224926132593e-14,1.37379837641802e-10,0
"72054",0,4.8315786967139e-14,1.31642536517751e-10,0
"72127",0,4.84112637105986e-14,-1.41200632363907e-10,0
"72129",0,4.83218552785992e-14,1.368465081851e-10,0
"47091",0,4.83324722978265e-14,1.14532170602698e-10,0
"47117",0,4.83720570190189e-14,-8.53645644014e-11,0
"48165",0,4.83166540939525e-14,1.3239887163446e-10,0
"48343",0,4.83162077490225e-14,1.32018171071323e-10,0
"48501",0,4.8314483166441e-14,1.30503859618062e-10,0
"49027",0,4.8316502192863e-14,1.32271576673698e-10,0
"51103",0,4.83898663373155e-14,-1.16478207681643e-10,0
"51109",0,4.88200815458552e-14,-2.3248080699675e-10,0
"51820",0,4.85886052711757e-14,-2.10416516596896e-10,0
"55003",0,4.83259841068643e-14,1.40269396415258e-10,0
"55063",0,4.8491970180372e-14,-1.87260908384204e-10,0
"55079",0,5.96987786377657e-14,-3.45365566150434e-10,0
"54051",0,4.83542540793483e-14,-3.41687078854084e-11,0
"2240",0,4.83139381280233e-14,1.30023818484059e-10,0
"1003",0,4.98121343140375e-14,-2.78836853785415e-10,0
"1081",0,4.99604213722395e-14,-2.83302896561678e-10,0
"1111",0,4.84185721945319e-14,-1.47719323312932e-10,0
"5087",0,4.83666956867354e-14,-7.28341675178326e-11,0
"8077",0,4.83849953715285e-14,-1.09218414196917e-10,0
"12053",0,4.83866189328382e-14,-1.11722177134511e-10,0
"13173",0,4.83524957583405e-14,-2.71758941669578e-11,0
"13269",0,4.83525154788205e-14,-2.72565929249349e-11,0
"19009",0,4.83172676615954e-14,1.32939190338132e-10,0
"19029",0,4.83232102711209e-14,1.37983847604779e-10,0
"20035",0,4.83791914443369e-14,-9.94503675968191e-11,0
"20133",0,4.83445586628836e-14,1.17770399383097e-11,0
"20159",0,4.83277522814774e-14,1.41705300073174e-10,0
"21121",0,4.84953200697801e-14,-1.88409724274437e-10,0
"23001",0,4.84071979370083e-14,-1.37218649841781e-10,0
"27033",0,4.83294224405241e-14,1.43048669958393e-10,0
"27065",0,4.83360077094988e-14,7.58425294878568e-11,0
"28089",0,4.8392484199216e-14,-1.20077357243449e-10,0
"37021",0,4.94109497491508e-14,-2.61841053677276e-10,0
"37029",0,4.8322105288049e-14,1.37056759817026e-10,0
"37059",0,4.83734286475709e-14,-8.82787148513156e-11,0
"38009",0,4.83203143034711e-14,1.35546691177925e-10,0
"31165",0,4.8314823618125e-14,1.30806078121829e-10,0
"31169",0,4.83247540157925e-14,1.39255753017665e-10,0
"36049",0,4.8329275070585e-14,1.42935668625336e-10,0
