"Date","FIPS","Completeness_pct","SVI_CTGY","Census2019","tVaccMi"
2022-05-14,"42005",94.8,"A",64735,440.574952258342
2022-05-14,"72023",97.3,"C",47515,1806.0460963337
2022-05-14,"72057",97.3,"C",39465,1854.34423878892
2022-05-14,"72117",97.3,"A",13656,1786.1486073438
2022-05-14,"72133",97.3,"B",21209,1845.03363679761
2022-05-14,"45015",93.1,"C",227907,517.998829468648
2022-05-14,"45031",93.1,"D",66618,486.433325755048
2022-05-14,"45089",93.1,"D",30368,519.899139088496
2022-05-14,"46013",96.7,"B",38839,821.57192858984
2022-05-14,"46065",96.7,"B",17526,842.434019566105
2022-05-14,"47159",97.8,"B",20157,189.440587911901
2022-05-14,"48289",98.9,"C",17404,835.018585999916
2022-05-14,"48319",98.9,"B",4274,1006.58131197154
2022-05-14,"48339",98.9,"B",607391,856.868826510067
2022-05-14,"48363",98.9,"D",29189,879.308041565117
2022-05-14,"48445",98.9,"D",12337,1043.7545311712
2022-05-14,"48459",98.9,"C",41753,729.056602355605
2022-05-14,"49025",97.6,"A",7886,1435.95347943408
2022-05-14,"49037",97.6,"D",15308,1323.35610177859
2022-05-14,"51027",79,"D",21004,340.177504831613
2022-05-14,"51095",79,"A",76523,574.692284845828
2022-05-14,"51173",79,"D",30104,366.219370263696
2022-05-14,"50007",73.5,"A",163774,786.844446022707
2022-05-14,"55065",96.8,"A",16665,407.093489869816
2022-05-14,"55099",96.8,"A",13351,594.197565749608
2022-05-14,"02164",97.6,"D",1592,3358.62815617951
2022-05-14,"01027",92.5,"C",13235,351.796071180564
2022-05-14,"01105",92.5,"D",8923,421.852948779285
2022-05-14,"05019",90.5,"D",22320,595.410263211659
2022-05-14,"12107",98.7,"D",74521,632.028862918851
2022-05-14,"08123",97.1,"B",324492,1016.22808697591
2022-05-14,"08125",97.1,"C",10019,916.845933091876
2022-05-14,"12067",98.7,"D",8422,579.339065913528
2022-05-14,"13107",89.4,"D",22646,445.804416304626
2022-05-14,"13197",89.4,"D",8359,406.135415887495
2022-05-14,"17089",98.3,"B",532403,336.557697499676
2022-05-14,"18015",98.6,"A",20257,283.312868849374
2022-05-14,"20001",93.6,"B",12369,580.412903408917
2022-05-14,"20003",93.6,"A",7858,572.626899243739
2022-05-14,"20013",93.6,"B",9564,576.927358304051
2022-05-14,"21033",94,"B",12747,251.153790383512
2022-05-14,"21095",94,"D",26010,280.053525161908
2022-05-14,NA,94,"",NA,NA
2022-05-14,"29153",91.3,"C",9174,485.112957042924
2022-05-14,"29203",91.3,"C",8166,424.600057857238
2022-05-14,"28017",98.1,"D",17103,405.077713613459
2022-05-14,"28071",98.1,"C",54019,411.01433979758
2022-05-14,"30059",95.8,"A",1862,1373.64421456136
2022-05-14,"05017",90.5,"D",10118,537.51823127275
2022-05-14,"05031",90.5,"D",110332,415.404850879449
2022-05-14,"05033",90.5,"C",63257,595.347797927706
2022-05-14,"05079",90.5,"D",13024,527.889977782878
2022-05-14,"08117",97.1,"A",31011,1110.62159629584
2022-05-14,"30093",95.8,"C",34915,1444.66637060653
2022-05-14,"37093",96.9,"D",55234,509.227116998849
2022-05-14,"38005",92.7,"D",6832,971.243339116424
2022-05-14,"38019",92.7,"A",3762,973.547959367864
2022-05-14,"31063",90.7,"A",2627,815.266972724984
2022-05-14,"31151",90.7,"C",14224,651.66396603548
2022-05-14,"36017",97.6,"C",47207,640.401357752071
2022-05-14,"39043",98.5,"B",74266,361.853808844927
2022-05-14,"41069",97.8,"B",1332,1785.70651160315
2022-05-14,"72031",97.3,"A",146984,1839.05031721124
2022-05-14,NA,97.3,"D",15808,NA
2022-05-14,"72073",97.3,"D",13891,1822.94615428635
2022-05-14,"72075",97.3,"B",44679,1838.29698675904
2022-05-14,"72091",97.3,"C",37287,1814.29889241299
2022-05-14,"45047",93.1,"D",70811,378.255863030968
2022-05-14,"45053",93.1,"D",30073,497.844221303406
2022-05-14,"45081",93.1,"D",20473,403.227803845432
2022-05-14,"46049",96.7,"A",2299,827.840397764564
2022-05-14,"46057",96.7,"A",6164,738.569018304725
2022-05-14,"46071",96.7,"D",3344,896.795752615987
2022-05-14,"47095",97.8,"D",7016,346.464409206183
2022-05-14,"47103",97.8,"C",34366,256.764284459929
2022-05-14,"47107",97.8,"C",53794,229.360378781994
2022-05-14,"48085",98.9,"A",1034730,784.778569603
2022-05-14,"48261",98.9,"C",404,1110.04132713001
2022-05-14,"48425",98.9,"C",9128,877.029674044252
2022-05-14,"48477",98.9,"C",35882,902.17485247392
2022-05-14,"48507",98.9,"D",11840,1109.32202379973
2022-05-14,"51081",79,"D",11336,552.412286217815
2022-05-14,"51157",79,"A",7370,488.434137664603
2022-05-14,"51167",79,"B",26586,338.666516393372
2022-05-14,"51640",79,"D",6347,398.565014745102
2022-05-14,"78020",86.8,"",NA,NA
2022-05-14,"53029",96,"A",85141,1931.1133332768
2022-05-14,"55103",96.8,"B",17252,456.261563177876
2022-05-14,"54027",97.2,"C",23175,465.257930074546
2022-05-14,"54031",97.2,"B",13776,454.343935048754
2022-05-14,"54109",97.2,"C",20394,356.492842364089
2022-05-14,NA,97.6,"B",2148,NA
2022-05-14,"01049",92.5,"D",71513,273.244694556354
2022-05-14,"01089",92.5,"B",372909,274.55107458472
2022-05-14,"05121",90.5,"C",17958,425.927295923199
2022-05-14,"06029",97.6,"D",900202,1836.8813978227
2022-05-14,"06067",97.6,"C",1552058,1912.65358919993
2022-05-14,"06091",NA,"A",3005,1851.06484772206
2022-05-14,"06095",97.6,"C",447643,1947.06066714854
2022-05-14,"12075",98.7,"D",41503,630.931151128462
2022-05-14,"12093",98.7,"D",42168,790.682145950717
2022-05-14,"12101",98.7,"C",553947,701.376688134805
2022-05-14,"13175",89.4,"D",47546,435.912538892945
2022-05-14,"19041",97.4,"B",16016,601.95607387885
2022-05-14,"19055",97.4,"A",17011,436.378440298097
2022-05-14,"19097",97.4,"A",19439,399.317741914435
2022-05-14,"16059",97.8,"B",8027,1494.07939793998
2022-05-14,"17079",98.3,"A",9610,281.098256589793
2022-05-14,"17173",98.3,"A",21634,302.601648814271
2022-05-14,"18005",98.6,"B",83779,256.411279147566
2022-05-14,"18031",98.6,"A",26559,258.165594749846
2022-05-14,"18071",98.6,"C",44231,246.001256072384
2022-05-14,"18137",98.6,"B",28324,253.141445199914
2022-05-14,"20095",93.6,"A",7152,722.091718653149
2022-05-14,"20171",93.6,"B",4823,848.614093660787
2022-05-14,"20173",93.6,"C",516042,686.61341726469
2022-05-14,"21069",94,"D",14581,271.594024099535
2022-05-14,"25009",89.9,"C",789034,861.683529415406
2022-05-14,"26021",95.1,"C",153401,314.864153892924
2022-05-14,"26077",95.1,"B",265066,326.072129128864
2022-05-14,"26105",95.1,"B",29144,428.501963437722
2022-05-14,"27063",94.6,"A",9846,622.617223789734
2022-05-14,"27133",94.6,"A",9315,666.477916570375
2022-05-14,"29161",91.3,"C",44573,427.692012480165
2022-05-14,"29225",91.3,"C",39592,487.54352731064
2022-05-14,"30047",95.8,"C",30458,1537.91775442799
2022-05-14,"37175",96.9,"B",34385,315.98522561698
2022-05-14,"38091",92.7,"A",1890,887.073100582636
2022-05-14,"31095",90.7,"A",7046,652.221562575226
2022-05-14,"36103",97.6,"A",1476601,753.044435546924
2022-05-14,"39087",98.5,"C",59463,310.575994439773
2022-05-14,"39109",98.5,"A",106987,284.05916719571
2022-05-14,"39123",98.5,"A",40525,349.106363884885
2022-05-14,"40087",93.8,"A",40474,754.718768565609
2022-05-14,"40105",93.8,"C",10076,620.190851485634
2022-05-14,"41039",97.8,"C",382067,1927.31808274327
2022-05-14,"42003",94.8,"B",1216045,418.341721695836
2022-05-14,"42017",94.8,"A",628270,632.90555115238
2022-05-14,"72059",97.3,"D",17623,1824.4518636289
2022-05-14,"72077",97.3,"C",38155,1850.70653629495
2022-05-14,"72119",97.3,"C",48025,1847.35631220466
2022-05-14,"45005",93.1,"D",8688,458.646034924808
2022-05-14,"47119",97.8,"B",96387,252.434467005793
2022-05-14,"47131",97.8,"D",30069,327.792789677616
2022-05-14,"48105",98.9,"C",3464,1101.54356037071
2022-05-14,"48139",98.9,"B",184826,826.977338116822
2022-05-14,"48147",98.9,"C",35514,748.304861605533
2022-05-14,"48247",98.9,"D",5200,1151.57244088994
2022-05-14,"48487",98.9,"D",12769,868.518994641981
2022-05-14,"49019",97.6,"C",9754,1293.2522325182
2022-05-14,"49055",97.6,"B",2711,1376.49666850547
2022-05-14,"51089",79,"D",50557,442.477760887963
2022-05-14,"51111",79,"D",12196,513.038590875237
2022-05-14,"51125",79,"B",14930,466.808519150081
2022-05-14,"02016",97.6,"B",5634,4422.32531285837
2022-05-14,"02110",97.6,"B",31974,2546.70094642758
2022-05-14,"01005",92.5,"D",24686,439.10612462479
2022-05-14,"01093",92.5,"C",29709,354.717331987083
2022-05-14,"05025",90.5,"C",7956,552.730460876698
2022-05-14,"05093",90.5,"D",40651,386.406765532042
2022-05-14,"04027",97.7,"D",213787,1641.57079665754
2022-05-14,"06021",97.6,"D",28393,1947.85056306012
2022-05-14,"06037",97.6,"D",10039107,1835.05531403893
2022-05-14,"06041",97.6,"B",258826,1992.84047262108
2022-05-14,"06069",97.6,"C",62808,1935.0033128235
2022-05-14,"08017",97.1,"B",1831,932.667413442935
2022-05-14,"08063",97.1,"C",7097,931.390837067931
2022-05-14,"08085",97.1,"C",42758,1232.7855457874
2022-05-14,"08087",97.1,"C",29068,986.089268834585
2022-05-14,"12017",98.7,"C",149657,664.090195150882
2022-05-14,"12029",98.7,"D",16826,606.013802447391
2022-05-14,"12047",98.7,"D",14428,551.159130012199
2022-05-14,"12059",98.7,"D",19617,511.012375940821
2022-05-14,"13017",89.4,"D",16700,468.320567023165
2022-05-14,"13037",89.4,"D",6189,463.034830212964
2022-05-14,"13141",89.4,"D",8457,385.302106562659
2022-05-14,"13165",89.4,"D",8676,444.831586795429
2022-05-14,"13239",89.4,"D",2299,436.761801325538
2022-05-14,"19087",97.4,"B",19954,406.206900328029
2022-05-14,"19101",97.4,"B",18295,424.037825116123
2022-05-14,"16011",97.8,"C",46811,1412.39091999692
2022-05-14,"16057",97.8,"A",40108,1644.50405762134
2022-05-14,"16065",97.8,"B",39907,1376.52958355944
2022-05-14,"18125",98.6,"A",12389,243.993237038922
2022-05-14,"21123",94,"C",14398,185.202875264087
2022-05-14,"22009",96.9,"D",40144,668.149579112723
2022-05-14,"25027",89.9,"B",830622,803.954437041602
2022-05-14,"26067",95.1,"B",64697,359.730902885351
2022-05-14,NA,95.1,"",NA,NA
2022-05-14,"27097",94.6,"B",33386,706.165055423976
2022-05-14,"27143",94.6,"A",14865,630.191934317268
2022-05-14,"29003",91.3,"A",17712,539.603134016676
2022-05-14,"29095",91.3,"C",703011,522.824753372292
2022-05-14,"29185",91.3,"B",9397,506.981208550123
2022-05-14,"28013",98.1,"D",14361,419.59650386347
2022-05-14,"28115",98.1,"D",32174,395.609710226649
2022-05-14,"30035",95.8,"D",13753,1508.01702101212
2022-05-14,"37117",96.9,"D",22440,595.279250164565
2022-05-14,"37129",96.9,"B",234473,600.732155121996
2022-05-14,"38057",92.7,"A",8187,1023.25209771061
2022-05-14,"38087",92.7,"A",750,1050.0902873685
2022-05-14,"31101",90.7,"A",8034,875.875471707202
2022-05-14,"35017",97,"D",26998,1354.89807524702
2022-05-14,"35033",97,"D",4521,1093.97959541428
2022-05-14,"39099",98.5,"C",228683,395.835995957029
2022-05-14,"42023",94.8,"B",4447,504.904673708262
2022-05-14,"42065",94.8,"B",43425,469.525992461828
2022-05-14,"46079",96.7,"A",12797,708.335183003532
2022-05-14,"46087",96.7,"A",5586,712.244810008772
2022-05-14,"47061",97.8,"D",13427,220.995286528694
2022-05-14,"48083",98.9,"B",8175,959.095693872384
2022-05-14,"48109",98.9,"D",2171,1213.22012153177
2022-05-14,"48119",98.9,"C",5331,735.12683237488
2022-05-14,"48209",98.9,"B",230191,980.402225880182
2022-05-14,"48255",98.9,"D",15601,1026.60191366014
2022-05-14,"51119",79,"A",10582,579.821292680092
2022-05-14,"55041",96.8,"C",9004,565.679117868811
2022-05-14,"54073",97.2,"B",7460,360.738270786847
2022-05-14,"21039",94,"B",4760,312.359061834768
2022-05-14,"26145",95.1,"C",190539,386.968608908034
2022-05-14,"27131",94.6,"B",66972,588.915738650614
2022-05-14,"28025",98.1,"C",19316,413.912725321473
2022-05-14,"37103",96.9,"D",9419,605.419000902297
2022-05-14,"38011",92.7,"A",3024,1041.3093089489
2022-05-14,"31055",90.7,"B",571327,609.807062758939
2022-05-14,NA,94.1,"",NA,NA
2022-05-14,"36001",97.6,"B",305506,717.581532731463
2022-05-14,"36119",97.6,"C",967506,708.218359349587
2022-05-14,"39015",98.5,"B",43432,267.414860800689
2022-05-14,"39107",98.5,"A",41172,292.263321467809
2022-05-14,"39145",98.5,"D",75314,292.751536837695
2022-05-14,NA,98.5,"",NA,NA
2022-05-14,"40067",93.8,"D",6002,807.947492350546
2022-05-14,"42061",94.8,"B",45144,504.267606208214
2022-05-14,"42125",94.8,"A",206865,402.484306844917
2022-05-14,"72009",97.3,"B",22108,1840.70813169467
2022-05-14,"72013",97.3,"B",81966,1807.38020240749
2022-05-14,"45033",93.1,"D",30479,515.725268362115
2022-05-14,"46069",96.7,"A",1301,823.634273357201
2022-05-14,"46073",96.7,"A",2013,776.569511486343
2022-05-14,"47121",97.8,"B",12422,222.893720482446
2022-05-14,"47157",97.8,"D",937166,398.018498876339
2022-05-14,"48193",98.9,"C",8461,912.732068177379
2022-05-14,"48243",98.9,"B",2274,1230.28398046598
2022-05-14,"48301",98.9,"D",169,1153.2751017202
2022-05-14,"48325",98.9,"C",51584,1060.86968704094
2022-05-14,"48353",98.9,"D",14714,991.939161789277
2022-05-14,"48403",98.9,"C",10542,735.83675154755
2022-05-14,"49029",97.6,"A",12124,1376.2746376467
2022-05-14,"51036",79,"A",6963,559.473241969067
2022-05-14,"51840",79,"C",28078,485.886789003683
2022-05-14,"53059",96,"A",12083,1884.22898382996
2022-05-14,"53061",96,"B",822083,1888.81481844769
2022-05-14,"55023",96.8,"B",16131,461.182264261708
2022-05-14,"56019",97.1,"A",8445,1134.78103345155
2022-05-14,"56033",97.1,"A",30485,1160.48897748168
2022-05-14,"56041",97.1,"B",20226,1325.55405653513
2022-05-14,"01051",92.5,"C",81209,400.258233073521
2022-05-14,"01119",92.5,"D",12427,447.987205586804
2022-05-14,"05059",90.5,"D",33771,574.751340676858
2022-05-14,"05145",90.5,"C",78753,486.979537924327
2022-05-14,"06027",NA,"C",18039,1741.08788101251
2022-05-14,"08071",97.1,"D",14506,1026.53988479526
2022-05-14,"12061",98.7,"B",159923,779.628858332401
2022-05-14,"13157",89.4,"B",72977,320.982658452429
2022-05-14,"13167",89.4,"D",9643,425.993347848751
2022-05-14,"13225",89.4,"D",27546,401.323657253005
2022-05-14,"13279",89.4,"D",26830,467.695272946615
2022-05-14,"13321",89.4,"C",20247,467.631969329857
2022-05-14,"19095",97.4,"A",16184,440.233781534601
2022-05-14,"19151",97.4,"A",6619,572.509792076904
2022-05-14,"17125",98.3,"B",13359,344.097391920213
2022-05-14,"21031",94,"D",12879,192.389922219918
2022-05-14,"13029",89.4,"B",39627,505.293747332853
2022-05-14,"13307",89.4,"D",2607,427.657303984434
2022-05-14,"19021",97.4,"C",19620,591.336434438958
2022-05-14,"16061",97.8,"C",3838,1623.7108977956
2022-05-14,"17151",98.3,"B",4177,285.408466989397
2022-05-14,"17179",98.3,"A",131803,334.819115608063
2022-05-14,"17181",98.3,"C",16653,324.248376341581
2022-05-14,"18107",98.6,"B",38338,278.49064667272
2022-05-14,"20061",93.6,"C",31670,636.01004709157
2022-05-14,"20081",93.6,"B",3968,858.343137194948
2022-05-14,"20113",93.6,"A",28542,685.306446762609
2022-05-14,"21059",94,"C",101511,219.04495605763
2022-05-14,"21113",94,"C",54115,229.305307694245
2022-05-14,"21139",94,"B",9194,277.625985198436
2022-05-14,"21215",94,"A",19351,211.412242316162
2022-05-14,"24015",98.2,"B",102855,590.041391622566
2022-05-14,"26031",95.1,"B",25276,513.778898367294
2022-05-14,"26033",95.1,"C",37349,572.216361795383
2022-05-14,"26043",95.1,"A",25239,573.330453858204
2022-05-14,"26101",95.1,"B",24558,449.978201000527
2022-05-14,"26155",95.1,"A",68122,368.273013768127
2022-05-14,"27083",94.6,"B",25474,678.801451004883
2022-05-14,"28079",98.1,"D",22786,486.000339040412
2022-05-14,"30005",95.8,"D",6681,1338.17593972562
2022-05-14,"38081",92.7,"A",3898,818.578700913822
2022-05-14,"31085",90.7,"A",922,847.993256994483
2022-05-14,"31163",90.7,"A",3001,742.821189390131
2022-05-14,"33007",94.1,"C",31563,868.546996963345
2022-05-14,"34035",94,"A",328934,658.999674573706
2022-05-14,"32009",95,"C",873,1732.39356828794
2022-05-14,"32015",95,"D",5532,1667.86627175549
2022-05-14,"36123",97.6,"B",24913,578.478121371767
2022-05-14,"39137",98.5,"A",33861,311.218832215186
2022-05-14,"40129",93.8,"B",3583,843.706667703307
2022-05-14,"42097",94.8,"C",90843,562.016195694735
2022-05-14,NA,97.3,"A",50653,NA
2022-05-14,"46081",96.7,"B",25844,1010.70367154966
2022-05-14,"47025",97.8,"C",31959,252.470290032822
2022-05-14,"47029",97.8,"C",36004,288.988628164773
2022-05-14,"48019",98.9,"C",23112,1047.81651636835
2022-05-14,"48079",98.9,"D",2853,1053.87889062584
2022-05-14,"48111",98.9,"C",7287,967.323511827778
2022-05-14,"48113",98.9,"D",2635516,809.734942731111
2022-05-14,"48161",98.9,"D",19717,824.623063563821
2022-05-14,"48183",98.9,"D",123945,731.594624487093
2022-05-14,"48207",98.9,"D",5658,925.657643867407
2022-05-14,"51051",79,"C",14318,327.562436136907
2022-05-14,"51075",79,"A",23753,513.569269202266
2022-05-14,"51195",79,"D",37383,311.293077957492
2022-05-14,"51740",79,"D",94398,602.523262550322
2022-05-14,"51830",79,"B",14954,578.728105907501
2022-05-14,"78010",86.8,"",NA,NA
2022-05-14,"55033",96.8,"A",45368,582.322187817107
2022-05-14,"55043",96.8,"A",51439,432.232408387541
2022-05-14,"54047",97.2,"D",17624,353.286143494107
2022-05-14,"54057",97.2,"C",26868,451.098618529477
2022-05-14,"54105",97.2,"B",5821,351.095733689354
2022-05-14,"01047",92.5,"D",37196,436.608857091376
2022-05-14,"06031",97.6,"D",152940,1879.0725288151
2022-05-14,"09003",98.3,"C",891720,757.145069143108
2022-05-14,"09015",98.3,"B",116782,793.470021830756
2022-05-14,"01033",92.5,"B",55241,323.476954354362
2022-05-14,"01067",92.5,"C",17205,461.216581753328
2022-05-14,NA,97.7,"",NA,NA
2022-05-14,"08037",97.1,"A",55127,1138.96507333292
2022-05-14,"12009",98.7,"B",601942,740.029907695785
2022-05-14,"12049",98.7,"D",26937,764.884414245002
2022-05-14,"13069",89.4,"D",43273,486.321854446481
2022-05-14,"13127",89.4,"C",85292,544.662687549044
2022-05-14,"13137",89.4,"C",45328,299.28109597915
2022-05-14,"16009",97.8,"C",9298,1643.41077940826
2022-05-14,"16035",97.8,"B",8756,1593.59264360237
2022-05-14,"17023",98.3,"A",15441,281.282924834034
2022-05-14,"17097",98.3,"B",696535,333.78786803871
2022-05-14,"17109",98.3,"C",29682,370.07406323516
2022-05-14,"17161",98.3,"C",141879,380.665458639845
2022-05-14,"17191",98.3,"B",16215,291.556896419651
2022-05-14,"18067",98.6,"B",82544,279.745643174536
2022-05-14,"18081",98.6,"A",158167,264.320375565648
2022-05-14,"20043",93.6,"A",7600,555.015129081745
2022-05-14,"20103",93.6,"A",81758,550.78963163316
2022-05-14,"21035",94,"B",39001,277.952159916898
2022-05-14,"21175",94,"D",13309,287.30963519443
2022-05-14,"23013",96.2,"A",39772,962.45652342953
2022-05-14,"26123",95.1,"C",48980,388.892081502767
2022-05-14,"27069",94.6,"A",4298,926.585101332018
2022-05-14,"29125",91.3,"C",8697,426.881684445769
2022-05-14,"29129",91.3,"B",3617,485.310574284231
2022-05-14,"28063",98.1,"D",6990,598.07120984127
2022-05-14,"28083",98.1,"D",28183,480.37277769256
2022-05-14,"30031",95.8,"A",114434,1369.89548328728
2022-05-14,"30109",95.8,"B",969,1102.56499384855
2022-05-14,"37001",96.9,"D",169509,481.223964835817
2022-05-14,"37135",96.9,"B",148476,494.176356976614
2022-05-14,"33001",94.1,"A",61303,847.267111762697
2022-05-14,"34005",94,"A",445349,649.257231833913
2022-05-14,"32023",95,"C",46523,1667.52339562375
2022-05-14,"36011",97.6,"C",76576,610.169834571318
2022-05-14,"36059",97.6,"A",1356924,708.000706543194
2022-05-14,"41053",97.8,"C",86085,1950.95158875506
2022-05-14,"42059",94.8,"B",36233,400.775472985801
2022-05-14,"42085",94.8,"C",109424,421.156308130275
2022-05-14,"42131",94.8,"A",26794,600.855330923722
2022-05-14,"47141",97.8,"C",80245,189.993011265478
2022-05-14,"47177",97.8,"D",41277,207.572741187451
2022-05-14,"48145",98.9,"D",17297,878.391718284234
2022-05-14,"48167",98.9,"C",342139,879.565232225606
2022-05-14,"48169",98.9,"C",6229,995.97791203626
2022-05-14,"48417",98.9,"C",3265,927.918968425288
2022-05-14,"51059",79,"A",1147532,527.947779474021
2022-05-14,"51155",79,"B",34027,399.269152836171
2022-05-14,"01031",92.5,"C",52342,476.392472103262
2022-05-14,"01123",92.5,"D",40367,376.246418801902
2022-05-14,"05105",90.5,"C",10455,555.126789885596
2022-05-14,"05125",90.5,"B",122437,550.874601053911
2022-05-14,"06023",97.6,"D",135558,2010.02065639188
2022-05-14,"06059",97.6,"B",3175692,1820.63065457083
2022-05-14,"08019",97.1,"A",9700,1085.77561190914
2022-05-14,"08119",97.1,"A",25388,1067.88901727321
2022-05-14,"12057",98.7,"C",1471968,728.869253844524
2022-05-14,"12065",98.7,"C",14246,538.002716163268
2022-05-14,"13005",89.4,"D",11164,500.082670929174
2022-05-14,"13251",89.4,"D",13966,458.357503638148
2022-05-14,"19093",97.4,"A",6860,595.342645178799
2022-05-14,"19131",97.4,"A",10586,520.712415630219
2022-05-14,"16005",97.8,"C",87808,1402.836293835
2022-05-14,"17001",98.3,"A",65435,384.325391702423
2022-05-14,"17165",98.3,"D",23491,287.214147035697
2022-05-14,"18131",98.6,"A",12353,293.840446983783
2022-05-14,"20021",93.6,"B",19939,574.211058918242
2022-05-14,"20089",93.6,"A",2879,706.183400016756
2022-05-14,"21147",94,"D",17231,209.759764474581
2022-05-14,"21155",94,"D",19273,192.331653790717
2022-05-14,"22065",96.9,"D",10951,573.199899805336
2022-05-14,"25021",89.9,"A",706775,835.991979269257
2022-05-14,"27041",94.6,"A",38141,738.512593152313
2022-05-14,"27129",94.6,"A",14548,660.149609096063
2022-05-14,"29017",91.3,"B",12133,365.498359702102
2022-05-14,"29029",91.3,"B",46305,465.612977069155
2022-05-14,"29179",91.3,"C",6270,402.41295099193
2022-05-14,"28035",98.1,"D",74897,562.587628269543
2022-05-14,"30061",95.8,"C",4397,1571.15047073271
2022-05-14,"30089",95.8,"B",12113,1588.75085312055
2022-05-14,"37041",96.9,"D",13943,609.31323413576
2022-05-14,"37147",96.9,"D",180742,587.913017944352
2022-05-14,"37179",96.9,"A",239859,440.740714959301
2022-05-14,"38007",92.7,"A",928,1068.7070231921
2022-05-14,"31015",90.7,"A",1919,750.955763167012
2022-05-14,"34033",94,"C",62385,618.259674085191
2022-05-14,"35019",97,"D",4300,1113.14235719594
2022-05-14,"36105",97.6,"D",75432,659.613055858994
2022-05-14,"39007",98.5,"D",97241,421.796011102641
2022-05-14,"39161",98.5,"A",28275,301.817675152152
2022-05-14,"39173",98.5,"A",130817,330.191916002622
2022-05-14,"40023",93.8,"D",14672,707.01527581349
2022-05-14,"42079",94.8,"C",317417,602.348678214642
2022-05-14,"45071",93.1,"D",38440,403.148128150532
2022-05-14,NA,96.7,"",NA,NA
2022-05-14,"47163",97.8,"C",158348,325.885191263197
2022-05-14,"48003",98.9,"B",18705,1092.1131635685
2022-05-14,"48035",98.9,"C",18685,883.204040428144
2022-05-14,"48115",98.9,"D",12728,1042.5049885578
2022-05-14,"48181",98.9,"C",136212,772.881996029485
2022-05-14,NA,98.9,"",NA,NA
2022-05-14,"51071",79,"B",16720,396.065179861615
2022-05-14,"55087",96.8,"A",187885,479.988021214124
2022-05-14,"05085",90.5,"B",73309,508.226357009326
2022-05-14,"06025",97.6,"D",181215,1708.41824420108
2022-05-14,NA,97.6,"",NA,NA
2022-05-14,"12045",98.7,"C",13639,570.058463639758
2022-05-14,"13023",89.4,"C",12873,423.135990301832
2022-05-14,"13085",89.4,"A",26108,289.279058298688
2022-05-14,"13179",89.4,"D",61435,516.971254841276
2022-05-14,"16019",97.8,"B",119062,1375.26216267929
2022-05-14,"16051",97.8,"B",29871,1408.87905988821
2022-05-14,"17111",98.3,"A",307774,349.843756152329
2022-05-14,"18101",98.6,"A",10255,245.947368928013
2022-05-14,"18171",98.6,"A",8265,286.422665217159
2022-05-14,"20121",93.6,"A",34237,545.756696684715
2022-05-14,"21005",94,"B",22747,216.963224993603
2022-05-14,"21211",94,"B",49024,222.320942703083
2022-05-14,"22115",96.9,"C",47429,716.047054436568
2022-05-14,"26117",95.1,"C",63888,373.406554201672
2022-05-14,"26137",95.1,"B",24668,483.177222597476
2022-05-14,"27005",94.6,"B",34423,797.741028230002
2022-05-14,"27149",94.6,"A",9805,738.408336439119
2022-05-14,"29015",91.3,"C",19443,480.954636489051
2022-05-14,"28151",98.1,"D",43909,522.000246181196
2022-05-14,"37035",96.9,"C",159551,393.636025611347
2022-05-14,"31051",90.7,"B",5636,657.264843936332
2022-05-14,"33005",94.1,"A",76085,798.989787710311
2022-05-14,"35005",97,"D",64615,1141.63996819041
2022-05-14,"36009",97.6,"C",76117,506.836010294415
2022-05-14,"40077",93.8,"D",10073,664.819410068284
2022-05-14,"40153",93.8,"C",20211,799.170650293327
2022-05-14,"72115",97.3,"B",22918,1795.15417859921
2022-05-14,"45083",93.1,"D",319785,365.601625140513
2022-05-14,"46109",96.7,"C",10394,772.361963149963
2022-05-14,"46127",96.7,"A",15932,655.385298248787
2022-05-14,"47063",97.8,"D",64934,277.180192127503
2022-05-14,"47083",97.8,"C",8201,253.862830423149
2022-05-14,"48267",98.9,"C",4337,1039.47582871851
2022-05-14,"48395",98.9,"D",17074,870.933032632674
2022-05-14,"48401",98.9,"D",54406,743.555546047563
2022-05-14,"55077",96.8,"B",15574,460.237108680373
2022-05-14,"01117",92.5,"A",217702,367.911195843084
2022-05-14,"05045",90.5,"B",126007,519.599777672322
2022-05-14,"05073",90.5,"D",6624,645.424237621937
2022-05-14,NA,92.5,"",NA,NA
2022-05-14,"05049",90.5,"C",12477,463.114751464752
2022-05-14,"05135",90.5,"C",17442,452.667569344721
2022-05-14,"08027",97.1,"A",5068,1083.03461670067
2022-05-14,"09009",98.3,"C",854757,749.857562213735
2022-05-14,"12095",98.7,"C",1393452,708.812053919371
2022-05-14,"12109",98.7,"A",264672,626.501679759991
2022-05-14,"13063",89.4,"D",292256,334.217822166809
2022-05-14,"13177",89.4,"B",29992,443.903362659171
2022-05-14,"13243",89.4,"D",6778,445.976720057037
2022-05-14,NA,89.4,"",NA,NA
2022-05-14,"19003",97.4,"A",3602,540.019728297843
2022-05-14,"19035",97.4,"A",11235,611.61180644818
2022-05-14,"19183",97.4,"A",21965,419.466892388062
2022-05-14,"16083",97.8,"B",86878,1525.48147473909
2022-05-14,"17037",98.3,"B",104897,341.245539486887
2022-05-14,"18099",98.6,"C",46258,299.771082940787
2022-05-14,"20063",93.6,"A",2636,823.149229401905
2022-05-14,"20107",93.6,"B",9703,553.582810942219
2022-05-14,"20137",93.6,"B",5361,792.759620923775
